timestamp,dest,src,rssi
1709954206.473226,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954206.5307338,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954206.661716,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954206.759296,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954206.8724582,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954206.9069214,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954206.956463,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-39
1709954207.0066285,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-34
1709954207.1937356,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-37
1709954207.351824,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-39
1709954207.5614023,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-38
1709954207.6501567,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-41
1709954207.7941968,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-27
1709954207.8400471,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-29
1709954207.86163,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-28
1709954207.9830499,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-29
1709954208.0511181,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-33
1709954208.0690768,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-36
1709954208.105095,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-33
1709954208.1752439,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954208.2056384,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-40
1709954208.2252197,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-42
1709954208.2375836,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954208.2601314,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954208.2952166,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-55
1709954208.3257623,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954208.3809035,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-59
1709954208.4012349,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954208.4155388,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-48
1709954208.5013967,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954208.514555,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954208.5736432,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-60
1709954208.6493943,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954208.6684613,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-59
1709954208.6951756,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-57
1709954208.7236006,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-55
1709954208.742914,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954208.7528737,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-64
1709954208.768974,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-59
1709954208.80328,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954208.8388362,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954208.8962202,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-57
1709954208.9597898,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-63
1709954208.9982736,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-67
1709954209.0718362,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-62
1709954209.0885832,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-59
